,Name,Population,Sq Mi,X,Y,Zip Code,Date,Daily Cases
3055,Getzville,8374,3.8,43.0269,-78.762,14068,8/14/20,0.0
3056,Glenwood,678,5.42,42.6057,-78.6191,14069,8/14/20,0.0
3057,Gowanda,7706,44.41,42.44377,-78.90769,14070,8/14/20,0.0
3058,Grand Island,20809,33.26,43.0119,-78.9559,14072,8/14/20,0.0
3059,Hamburg,43111,38.97,42.716,-78.82434,14075,8/14/20,0.0
3060,Holland,4460,50.61,42.6405,-78.5435,14080,8/14/20,0.0
3061,Irving,3204,40.63,42.4617,-79.027,14081,8/14/20,0.0
3062,Evans (Lake View),7831,6.43,42.8957,-78.8878,14085,8/14/20,0.0
3063,Lancaster,33960,35.48,42.90584000000001,-78.6296,14086,8/14/20,0.0
3064,Lawtons,1086,22.21,42.5386,-78.9061,14091,8/14/20,0.0
3065,Marilla,1244,4.86,42.8368,-78.5573,14102,8/14/20,0.0
3066,North Collins,3482,32.93,42.581,-78.8707,14111,8/14/20,0.0
3067,Orchard Park,30810,40.39,42.7429,-78.7569,14127,8/14/20,0.0
3068,Sardinia,139,2.42,42.5276,-78.5045,14134,8/14/20,0.0
3069,South Wales,2371,23.28,42.69757,-78.5433,14139,8/14/20,0.0
3070,Springville,7799,73.22,42.5329,-78.7157,14141,8/14/20,0.0
3071,Strykersville,1405,26.97,42.7296,-78.41938,14145,8/14/20,0.0
3072,Tonawanda,40850,17.07,42.992979999999996,-78.8812,14150,8/14/20,0.0
3073,West Falls,2270,13.31,42.7087,-78.6647,14170,8/14/20,0.0
3074,Allentown (Downtown),11502,1.02,42.8994,-78.8765,14201,8/14/20,0.0
3075,Waterfront/Dowtown (Fat Bobs/Dino BBQ/Pearl Street Bar),3969,0.82,42.88800000000001,-78.8762,14202,8/14/20,0.0
3076,Downtown (Main and Michigan to North),1724,2.8,42.8676,-78.87388,14203,8/14/20,0.0
3077,Downtown (Fruitbelt to First Ward),9233,1.7,42.88449,-78.8623,14204,8/14/20,0.0
3078,West Seneca (Kaisertown),20425,4.76,42.880699,-78.81424,14206,8/14/20,0.0
3079,Black Rock/Riverside/Upper West Side ,24197,3.87,42.951,-78.895,14207,8/14/20,0.0
3080,Hamlin Park (East Buffalo),10781,1.15,42.9155,-78.8515,14208,8/14/20,0.0
3081,Delaware (Main - Allen to Park),8509,1.14,42.917,-78.86399999999998,14209,8/14/20,0.0
3082,Larkin Square/Seneca (South),14095,3.87,42.86175,-78.83014,14210,8/14/20,0.0
3083,MLK Park (Buffalo/Cheektowaga),21831,3.61,42.90795,-78.81925,14211,8/14/20,0.0
3084,Broadway/Sloan,10262,2.41,42.8973,-78.81829,14212,8/14/20,0.0
3085,West Side,26700,2.82,42.9166,-78.8919,14213,8/14/20,0.0
3086,South Main St/FLR House (Buffalo (University)),19330,3.31,42.9387,-78.83975,14214,8/14/20,0.0
3087,South Campus (Buffalo East),38599,4.55,42.9334,-78.80815,14215,8/14/20,0.0
3088,Hertle/Lloyds,21800,2.84,42.9475,-78.8637,14216,8/14/20,0.0
3089,North Elmwood (Kenmore/Clay Handi),22536,3.14,42.9767,-78.8756,14217,8/14/20,0.0
3090,Lackawana,18590,8.07,42.8155,-78.8112,14218,8/14/20,0.0
3091,Blasdell (Wegmans),11999,6.63,42.7879,-78.8293,14219,8/14/20,0.0
3092,South Buffalo (South Park/Mercy Hospital of Buffalo),23821,4.4,42.84474,-78.82575,14220,8/14/20,0.0
3093,Williamsville (Amherst/Clarence),54529,22.92,42.9872,-78.7222,14221,8/14/20,0.0
3094,Elmwood Village,12807,1.02,42.9178,-78.8747,14222,8/14/20,0.0
3095,South Campus (Lincoln Park),23657,3.48,42.97428,-78.8478,14223,8/14/20,0.0
3096,West Seneca,41070,20.19,42.83744,-78.7429,14224,8/14/20,0.0
3097,Cheektowaga/Airport,33861,11.79,42.9267,-78.748,14225,8/14/20,0.0
3098,Amherst (Snyder/Eggertsville),28674,7.24,42.9761,-78.7937,14226,8/14/20,0.0
3099,Cheektowaga (Bellevue),22419,7.93,42.8855,-78.7448,14227,8/14/20,0.0
3100,North Campus/Sweethome/West Amherst,21775,15.28,43.038299,-78.778411,14228,8/14/20,0.0
3101,UB North Campus (Amherst),1670,0.97,,,14260,8/14/20,0.0
3102,Akron,9549,59.61,43.0414,-78.4963,14001,8/16/20,0.0
3103,Alden,12851,46.68,42.894667999999996,-78.4833,14004,8/16/20,0.0
3104,Angola,10113,28.86,42.6361,-79.02794,14006,8/16/20,0.0
3105,Basom,1923,41.17,43.0811,-78.4012,14013,8/16/20,0.0
3106,Boston,3060,23.54,42.6214,-78.7217,14025,8/16/20,0.0
3107,Bowmansville,910,0.79,42.9441,-78.6867,14026,8/16/20,0.0
3108,Chaffee,1867,20.9,42.5737,-78.507,14030,8/16/20,0.0
3109,Clarence,10145,20.83,42.993,-78.607,14031,8/16/20,0.0
3110,Clarence Center (North),8964,25.14,43.04275,-78.6292,14032,8/16/20,0.0
3111,Colden,2396,19.96,42.6521,-78.6869,14033,8/16/20,0.0
3112,Collins,1922,26.0,42.49089,-78.8573,14034,8/16/20,0.0
3113,Cowlesville,1081,17.91,42.8054,-78.4507,14037,8/16/20,0.0
3114,Depew,25714,9.15,42.89925,-78.70735,14043,8/16/20,0.0
3115,Derby,6463,12.32,42.69266,-78.9934,14047,8/16/20,0.0
3116,East Amherst,20690,16.19,43.0442,-78.695,14051,8/16/20,0.0
3117,East Aurora,17482,62.71,42.775,-78.5753,14052,8/16/20,0.0
3118,East Concord,1312,29.7,42.5468,-78.5954,14055,8/16/20,0.0
3119,Eden,7934,48.1,42.652283000000004,-78.89698,14057,8/16/20,0.0
3120,Elma,9381,26.72,42.8255,-78.62666,14059,8/16/20,0.0
3121,Getzville,8374,3.8,43.0269,-78.762,14068,8/16/20,0.0
3122,Glenwood,678,5.42,42.6057,-78.6191,14069,8/16/20,0.0
3123,Gowanda,7706,44.41,42.44377,-78.90769,14070,8/16/20,0.0
3124,Grand Island,20809,33.26,43.0119,-78.9559,14072,8/16/20,0.0
3125,Hamburg,43111,38.97,42.716,-78.82434,14075,8/16/20,0.0
3126,Holland,4460,50.61,42.6405,-78.5435,14080,8/16/20,0.0
3127,Irving,3204,40.63,42.4617,-79.027,14081,8/16/20,0.0
3128,Evans (Lake View),7831,6.43,42.8957,-78.8878,14085,8/16/20,0.0
3129,Lancaster,33960,35.48,42.90584000000001,-78.6296,14086,8/16/20,0.0
3130,Lawtons,1086,22.21,42.5386,-78.9061,14091,8/16/20,0.0
3131,Marilla,1244,4.86,42.8368,-78.5573,14102,8/16/20,0.0
3132,North Collins,3482,32.93,42.581,-78.8707,14111,8/16/20,0.0
3133,Orchard Park,30810,40.39,42.7429,-78.7569,14127,8/16/20,0.0
3134,Sardinia,139,2.42,42.5276,-78.5045,14134,8/16/20,0.0
3135,South Wales,2371,23.28,42.69757,-78.5433,14139,8/16/20,0.0
3136,Springville,7799,73.22,42.5329,-78.7157,14141,8/16/20,0.0
3137,Strykersville,1405,26.97,42.7296,-78.41938,14145,8/16/20,0.0
3138,Tonawanda,40850,17.07,42.992979999999996,-78.8812,14150,8/16/20,0.0
3139,West Falls,2270,13.31,42.7087,-78.6647,14170,8/16/20,0.0
3140,Allentown (Downtown),11502,1.02,42.8994,-78.8765,14201,8/16/20,0.0
3141,Waterfront/Dowtown (Fat Bobs/Dino BBQ/Pearl Street Bar),3969,0.82,42.88800000000001,-78.8762,14202,8/16/20,0.0
3142,Downtown (Main and Michigan to North),1724,2.8,42.8676,-78.87388,14203,8/16/20,0.0
3143,Downtown (Fruitbelt to First Ward),9233,1.7,42.88449,-78.8623,14204,8/16/20,0.0
3144,West Seneca (Kaisertown),20425,4.76,42.880699,-78.81424,14206,8/16/20,0.0
3145,Black Rock/Riverside/Upper West Side ,24197,3.87,42.951,-78.895,14207,8/16/20,0.0
3146,Hamlin Park (East Buffalo),10781,1.15,42.9155,-78.8515,14208,8/16/20,0.0
3147,Delaware (Main - Allen to Park),8509,1.14,42.917,-78.86399999999998,14209,8/16/20,0.0
3148,Larkin Square/Seneca (South),14095,3.87,42.86175,-78.83014,14210,8/16/20,0.0
3149,MLK Park (Buffalo/Cheektowaga),21831,3.61,42.90795,-78.81925,14211,8/16/20,0.0
3150,Broadway/Sloan,10262,2.41,42.8973,-78.81829,14212,8/16/20,0.0
3151,West Side,26700,2.82,42.9166,-78.8919,14213,8/16/20,0.0
3152,South Main St/FLR House (Buffalo (University)),19330,3.31,42.9387,-78.83975,14214,8/16/20,0.0
3153,South Campus (Buffalo East),38599,4.55,42.9334,-78.80815,14215,8/16/20,0.0
3154,Hertle/Lloyds,21800,2.84,42.9475,-78.8637,14216,8/16/20,0.0
3155,North Elmwood (Kenmore/Clay Handi),22536,3.14,42.9767,-78.8756,14217,8/16/20,0.0
3156,Lackawana,18590,8.07,42.8155,-78.8112,14218,8/16/20,0.0
3157,Blasdell (Wegmans),11999,6.63,42.7879,-78.8293,14219,8/16/20,0.0
3158,South Buffalo (South Park/Mercy Hospital of Buffalo),23821,4.4,42.84474,-78.82575,14220,8/16/20,0.0
3159,Williamsville (Amherst/Clarence),54529,22.92,42.9872,-78.7222,14221,8/16/20,0.0
3160,Elmwood Village,12807,1.02,42.9178,-78.8747,14222,8/16/20,0.0
3161,South Campus (Lincoln Park),23657,3.48,42.97428,-78.8478,14223,8/16/20,0.0
3162,West Seneca,41070,20.19,42.83744,-78.7429,14224,8/16/20,0.0
3163,Cheektowaga/Airport,33861,11.79,42.9267,-78.748,14225,8/16/20,0.0
3164,Amherst (Snyder/Eggertsville),28674,7.24,42.9761,-78.7937,14226,8/16/20,0.0
3165,Cheektowaga (Bellevue),22419,7.93,42.8855,-78.7448,14227,8/16/20,0.0
3166,North Campus/Sweethome/West Amherst,21775,15.28,43.038299,-78.778411,14228,8/16/20,0.0
3167,UB North Campus (Amherst),1670,0.97,,,14260,8/16/20,0.0
3168,Akron,9549,59.61,43.0414,-78.4963,14001,8/18/20,1.0
3169,Alden,12851,46.68,42.894667999999996,-78.4833,14004,8/18/20,2.0
3170,Angola,10113,28.86,42.6361,-79.02794,14006,8/18/20,1.0
3171,Basom,1923,41.17,43.0811,-78.4012,14013,8/18/20,0.0
3172,Boston,3060,23.54,42.6214,-78.7217,14025,8/18/20,0.0
3173,Bowmansville,910,0.79,42.9441,-78.6867,14026,8/18/20,0.0
3174,Chaffee,1867,20.9,42.5737,-78.507,14030,8/18/20,0.0
3175,Clarence,10145,20.83,42.993,-78.607,14031,8/18/20,0.0
3176,Clarence Center (North),8964,25.14,43.04275,-78.6292,14032,8/18/20,0.0
3177,Colden,2396,19.96,42.6521,-78.6869,14033,8/18/20,0.0
3178,Collins,1922,26.0,42.49089,-78.8573,14034,8/18/20,0.0
3179,Cowlesville,1081,17.91,42.8054,-78.4507,14037,8/18/20,0.0
3180,Depew,25714,9.15,42.89925,-78.70735,14043,8/18/20,5.0
3181,Derby,6463,12.32,42.69266,-78.9934,14047,8/18/20,0.0
3182,East Amherst,20690,16.19,43.0442,-78.695,14051,8/18/20,3.0
3183,East Aurora,17482,62.71,42.775,-78.5753,14052,8/18/20,0.0
3184,East Concord,1312,29.7,42.5468,-78.5954,14055,8/18/20,0.0
3185,Eden,7934,48.1,42.652283000000004,-78.89698,14057,8/18/20,2.0
3186,Elma,9381,26.72,42.8255,-78.62666,14059,8/18/20,0.0
3187,Getzville,8374,3.8,43.0269,-78.762,14068,8/18/20,0.0
3188,Glenwood,678,5.42,42.6057,-78.6191,14069,8/18/20,0.0
3189,Gowanda,7706,44.41,42.44377,-78.90769,14070,8/18/20,0.0
3190,Grand Island,20809,33.26,43.0119,-78.9559,14072,8/18/20,2.0
3191,Hamburg,43111,38.97,42.716,-78.82434,14075,8/18/20,2.0
3192,Holland,4460,50.61,42.6405,-78.5435,14080,8/18/20,1.0
3193,Irving,3204,40.63,42.4617,-79.027,14081,8/18/20,0.0
3194,Evans (Lake View),7831,6.43,42.8957,-78.8878,14085,8/18/20,0.0
3195,Lancaster,33960,35.48,42.90584000000001,-78.6296,14086,8/18/20,6.0
3196,Lawtons,1086,22.21,42.5386,-78.9061,14091,8/18/20,0.0
3197,Marilla,1244,4.86,42.8368,-78.5573,14102,8/18/20,0.0
3198,North Collins,3482,32.93,42.581,-78.8707,14111,8/18/20,0.0
3199,Orchard Park,30810,40.39,42.7429,-78.7569,14127,8/18/20,0.0
3200,Sardinia,139,2.42,42.5276,-78.5045,14134,8/18/20,0.0
3201,South Wales,2371,23.28,42.69757,-78.5433,14139,8/18/20,0.0
3202,Springville,7799,73.22,42.5329,-78.7157,14141,8/18/20,0.0
3203,Strykersville,1405,26.97,42.7296,-78.41938,14145,8/18/20,0.0
3204,Tonawanda,40850,17.07,42.992979999999996,-78.8812,14150,8/18/20,5.0
3205,West Falls,2270,13.31,42.7087,-78.6647,14170,8/18/20,0.0
3206,Allentown (Downtown),11502,1.02,42.8994,-78.8765,14201,8/18/20,3.0
3207,Waterfront/Dowtown (Fat Bobs/Dino BBQ/Pearl Street Bar),3969,0.82,42.88800000000001,-78.8762,14202,8/18/20,2.0
3208,Downtown (Main and Michigan to North),1724,2.8,42.8676,-78.87388,14203,8/18/20,1.0
3209,Downtown (Fruitbelt to First Ward),9233,1.7,42.88449,-78.8623,14204,8/18/20,9.0
3210,West Seneca (Kaisertown),20425,4.76,42.880699,-78.81424,14206,8/18/20,5.0
3211,Black Rock/Riverside/Upper West Side ,24197,3.87,42.951,-78.895,14207,8/18/20,4.0
3212,Hamlin Park (East Buffalo),10781,1.15,42.9155,-78.8515,14208,8/18/20,4.0
3213,Delaware (Main - Allen to Park),8509,1.14,42.917,-78.86399999999998,14209,8/18/20,1.0
3214,Larkin Square/Seneca (South),14095,3.87,42.86175,-78.83014,14210,8/18/20,5.0
3215,MLK Park (Buffalo/Cheektowaga),21831,3.61,42.90795,-78.81925,14211,8/18/20,8.0
3216,Broadway/Sloan,10262,2.41,42.8973,-78.81829,14212,8/18/20,1.0
3217,West Side,26700,2.82,42.9166,-78.8919,14213,8/18/20,7.0
3218,South Main St/FLR House (Buffalo (University)),19330,3.31,42.9387,-78.83975,14214,8/18/20,8.0
3219,South Campus (Buffalo East),38599,4.55,42.9334,-78.80815,14215,8/18/20,16.0
3220,Hertle/Lloyds,21800,2.84,42.9475,-78.8637,14216,8/18/20,7.0
3221,North Elmwood (Kenmore/Clay Handi),22536,3.14,42.9767,-78.8756,14217,8/18/20,1.0
3222,Lackawana,18590,8.07,42.8155,-78.8112,14218,8/18/20,3.0
3223,Blasdell (Wegmans),11999,6.63,42.7879,-78.8293,14219,8/18/20,0.0
3224,South Buffalo (South Park/Mercy Hospital of Buffalo),23821,4.4,42.84474,-78.82575,14220,8/18/20,0.0
3225,Williamsville (Amherst/Clarence),54529,22.92,42.9872,-78.7222,14221,8/18/20,12.0
3226,Elmwood Village,12807,1.02,42.9178,-78.8747,14222,8/18/20,3.0
3227,South Campus (Lincoln Park),23657,3.48,42.97428,-78.8478,14223,8/18/20,3.0
3228,West Seneca,41070,20.19,42.83744,-78.7429,14224,8/18/20,7.0
3229,Cheektowaga/Airport,33861,11.79,42.9267,-78.748,14225,8/18/20,5.0
3230,Amherst (Snyder/Eggertsville),28674,7.24,42.9761,-78.7937,14226,8/18/20,2.0
3231,Cheektowaga (Bellevue),22419,7.93,42.8855,-78.7448,14227,8/18/20,0.0
3232,North Campus/Sweethome/West Amherst,21775,15.28,43.038299,-78.778411,14228,8/18/20,2.0
3233,UB North Campus (Amherst),1670,0.97,,,14260,8/18/20,0.0
3234,Akron,9549,59.61,43.0414,-78.4963,14001,8/19/20,1.0
3235,Alden,12851,46.68,42.894667999999996,-78.4833,14004,8/19/20,1.0
3236,Angola,10113,28.86,42.6361,-79.02794,14006,8/19/20,2.0
3237,Basom,1923,41.17,43.0811,-78.4012,14013,8/19/20,0.0
3238,Boston,3060,23.54,42.6214,-78.7217,14025,8/19/20,0.0
3239,Bowmansville,910,0.79,42.9441,-78.6867,14026,8/19/20,0.0
3240,Chaffee,1867,20.9,42.5737,-78.507,14030,8/19/20,0.0
3241,Clarence,10145,20.83,42.993,-78.607,14031,8/19/20,0.0
3242,Clarence Center (North),8964,25.14,43.04275,-78.6292,14032,8/19/20,0.0
3243,Colden,2396,19.96,42.6521,-78.6869,14033,8/19/20,0.0
3244,Collins,1922,26.0,42.49089,-78.8573,14034,8/19/20,0.0
3245,Cowlesville,1081,17.91,42.8054,-78.4507,14037,8/19/20,0.0
3246,Depew,25714,9.15,42.89925,-78.70735,14043,8/19/20,0.0
3247,Derby,6463,12.32,42.69266,-78.9934,14047,8/19/20,0.0
3248,East Amherst,20690,16.19,43.0442,-78.695,14051,8/19/20,1.0
3249,East Aurora,17482,62.71,42.775,-78.5753,14052,8/19/20,0.0
3250,East Concord,1312,29.7,42.5468,-78.5954,14055,8/19/20,0.0
3251,Eden,7934,48.1,42.652283000000004,-78.89698,14057,8/19/20,0.0
3252,Elma,9381,26.72,42.8255,-78.62666,14059,8/19/20,0.0
3253,Getzville,8374,3.8,43.0269,-78.762,14068,8/19/20,0.0
3254,Glenwood,678,5.42,42.6057,-78.6191,14069,8/19/20,0.0
3255,Gowanda,7706,44.41,42.44377,-78.90769,14070,8/19/20,0.0
3256,Grand Island,20809,33.26,43.0119,-78.9559,14072,8/19/20,0.0
3257,Hamburg,43111,38.97,42.716,-78.82434,14075,8/19/20,1.0
3258,Holland,4460,50.61,42.6405,-78.5435,14080,8/19/20,0.0
3259,Irving,3204,40.63,42.4617,-79.027,14081,8/19/20,0.0
3260,Evans (Lake View),7831,6.43,42.8957,-78.8878,14085,8/19/20,0.0
3261,Lancaster,33960,35.48,42.90584000000001,-78.6296,14086,8/19/20,2.0
3262,Lawtons,1086,22.21,42.5386,-78.9061,14091,8/19/20,0.0
3263,Marilla,1244,4.86,42.8368,-78.5573,14102,8/19/20,0.0
3264,North Collins,3482,32.93,42.581,-78.8707,14111,8/19/20,0.0
3265,Orchard Park,30810,40.39,42.7429,-78.7569,14127,8/19/20,1.0
3266,Sardinia,139,2.42,42.5276,-78.5045,14134,8/19/20,0.0
3267,South Wales,2371,23.28,42.69757,-78.5433,14139,8/19/20,0.0
3268,Springville,7799,73.22,42.5329,-78.7157,14141,8/19/20,0.0
3269,Strykersville,1405,26.97,42.7296,-78.41938,14145,8/19/20,0.0
3270,Tonawanda,40850,17.07,42.992979999999996,-78.8812,14150,8/19/20,2.0
3271,West Falls,2270,13.31,42.7087,-78.6647,14170,8/19/20,0.0
3272,Allentown (Downtown),11502,1.02,42.8994,-78.8765,14201,8/19/20,0.0
3273,Waterfront/Dowtown (Fat Bobs/Dino BBQ/Pearl Street Bar),3969,0.82,42.88800000000001,-78.8762,14202,8/19/20,1.0
3274,Downtown (Main and Michigan to North),1724,2.8,42.8676,-78.87388,14203,8/19/20,0.0
3275,Downtown (Fruitbelt to First Ward),9233,1.7,42.88449,-78.8623,14204,8/19/20,0.0
3276,West Seneca (Kaisertown),20425,4.76,42.880699,-78.81424,14206,8/19/20,0.0
3277,Black Rock/Riverside/Upper West Side ,24197,3.87,42.951,-78.895,14207,8/19/20,0.0
3278,Hamlin Park (East Buffalo),10781,1.15,42.9155,-78.8515,14208,8/19/20,0.0
3279,Delaware (Main - Allen to Park),8509,1.14,42.917,-78.86399999999998,14209,8/19/20,0.0
3280,Larkin Square/Seneca (South),14095,3.87,42.86175,-78.83014,14210,8/19/20,2.0
3281,MLK Park (Buffalo/Cheektowaga),21831,3.61,42.90795,-78.81925,14211,8/19/20,6.0
3282,Broadway/Sloan,10262,2.41,42.8973,-78.81829,14212,8/19/20,0.0
3283,West Side,26700,2.82,42.9166,-78.8919,14213,8/19/20,1.0
3284,South Main St/FLR House (Buffalo (University)),19330,3.31,42.9387,-78.83975,14214,8/19/20,1.0
3285,South Campus (Buffalo East),38599,4.55,42.9334,-78.80815,14215,8/19/20,3.0
3286,Hertle/Lloyds,21800,2.84,42.9475,-78.8637,14216,8/19/20,0.0
3287,North Elmwood (Kenmore/Clay Handi),22536,3.14,42.9767,-78.8756,14217,8/19/20,0.0
3288,Lackawana,18590,8.07,42.8155,-78.8112,14218,8/19/20,5.0
3289,Blasdell (Wegmans),11999,6.63,42.7879,-78.8293,14219,8/19/20,0.0
3290,South Buffalo (South Park/Mercy Hospital of Buffalo),23821,4.4,42.84474,-78.82575,14220,8/19/20,0.0
3291,Williamsville (Amherst/Clarence),54529,22.92,42.9872,-78.7222,14221,8/19/20,4.0
3292,Elmwood Village,12807,1.02,42.9178,-78.8747,14222,8/19/20,0.0
3293,South Campus (Lincoln Park),23657,3.48,42.97428,-78.8478,14223,8/19/20,0.0
3294,West Seneca,41070,20.19,42.83744,-78.7429,14224,8/19/20,1.0
3295,Cheektowaga/Airport,33861,11.79,42.9267,-78.748,14225,8/19/20,2.0
3296,Amherst (Snyder/Eggertsville),28674,7.24,42.9761,-78.7937,14226,8/19/20,0.0
3297,Cheektowaga (Bellevue),22419,7.93,42.8855,-78.7448,14227,8/19/20,2.0
3298,North Campus/Sweethome/West Amherst,21775,15.28,43.038299,-78.778411,14228,8/19/20,0.0
3299,UB North Campus (Amherst),1670,0.97,,,14260,8/19/20,0.0
3300,Akron,9549,59.61,43.0414,-78.4963,14001,8/20/20,0.0
3301,Alden,12851,46.68,42.894667999999996,-78.4833,14004,8/20/20,0.0
3302,Angola,10113,28.86,42.6361,-79.02794,14006,8/20/20,0.0
3303,Basom,1923,41.17,43.0811,-78.4012,14013,8/20/20,0.0
3304,Boston,3060,23.54,42.6214,-78.7217,14025,8/20/20,0.0
3305,Bowmansville,910,0.79,42.9441,-78.6867,14026,8/20/20,0.0
3306,Chaffee,1867,20.9,42.5737,-78.507,14030,8/20/20,0.0
3307,Clarence,10145,20.83,42.993,-78.607,14031,8/20/20,0.0
3308,Clarence Center (North),8964,25.14,43.04275,-78.6292,14032,8/20/20,0.0
3309,Colden,2396,19.96,42.6521,-78.6869,14033,8/20/20,0.0
3310,Collins,1922,26.0,42.49089,-78.8573,14034,8/20/20,0.0
3311,Cowlesville,1081,17.91,42.8054,-78.4507,14037,8/20/20,0.0
3312,Depew,25714,9.15,42.89925,-78.70735,14043,8/20/20,0.0
3313,Derby,6463,12.32,42.69266,-78.9934,14047,8/20/20,0.0
3314,East Amherst,20690,16.19,43.0442,-78.695,14051,8/20/20,0.0
3315,East Aurora,17482,62.71,42.775,-78.5753,14052,8/20/20,0.0
3316,East Concord,1312,29.7,42.5468,-78.5954,14055,8/20/20,0.0
3317,Eden,7934,48.1,42.652283000000004,-78.89698,14057,8/20/20,0.0
3318,Elma,9381,26.72,42.8255,-78.62666,14059,8/20/20,0.0
3319,Getzville,8374,3.8,43.0269,-78.762,14068,8/20/20,0.0
3320,Glenwood,678,5.42,42.6057,-78.6191,14069,8/20/20,0.0
3321,Gowanda,7706,44.41,42.44377,-78.90769,14070,8/20/20,0.0
3322,Grand Island,20809,33.26,43.0119,-78.9559,14072,8/20/20,0.0
3323,Hamburg,43111,38.97,42.716,-78.82434,14075,8/20/20,0.0
3324,Holland,4460,50.61,42.6405,-78.5435,14080,8/20/20,0.0
3325,Irving,3204,40.63,42.4617,-79.027,14081,8/20/20,0.0
3326,Evans (Lake View),7831,6.43,42.8957,-78.8878,14085,8/20/20,0.0
3327,Lancaster,33960,35.48,42.90584000000001,-78.6296,14086,8/20/20,0.0
3328,Lawtons,1086,22.21,42.5386,-78.9061,14091,8/20/20,0.0
3329,Marilla,1244,4.86,42.8368,-78.5573,14102,8/20/20,0.0
3330,North Collins,3482,32.93,42.581,-78.8707,14111,8/20/20,0.0
3331,Orchard Park,30810,40.39,42.7429,-78.7569,14127,8/20/20,0.0
3332,Sardinia,139,2.42,42.5276,-78.5045,14134,8/20/20,0.0
3333,South Wales,2371,23.28,42.69757,-78.5433,14139,8/20/20,0.0
3334,Springville,7799,73.22,42.5329,-78.7157,14141,8/20/20,0.0
3335,Strykersville,1405,26.97,42.7296,-78.41938,14145,8/20/20,0.0
3336,Tonawanda,40850,17.07,42.992979999999996,-78.8812,14150,8/20/20,0.0
3337,West Falls,2270,13.31,42.7087,-78.6647,14170,8/20/20,0.0
3338,Allentown (Downtown),11502,1.02,42.8994,-78.8765,14201,8/20/20,0.0
3339,Waterfront/Dowtown (Fat Bobs/Dino BBQ/Pearl Street Bar),3969,0.82,42.88800000000001,-78.8762,14202,8/20/20,0.0
3340,Downtown (Main and Michigan to North),1724,2.8,42.8676,-78.87388,14203,8/20/20,0.0
3341,Downtown (Fruitbelt to First Ward),9233,1.7,42.88449,-78.8623,14204,8/20/20,0.0
3342,West Seneca (Kaisertown),20425,4.76,42.880699,-78.81424,14206,8/20/20,0.0
3343,Black Rock/Riverside/Upper West Side ,24197,3.87,42.951,-78.895,14207,8/20/20,0.0
3344,Hamlin Park (East Buffalo),10781,1.15,42.9155,-78.8515,14208,8/20/20,0.0
3345,Delaware (Main - Allen to Park),8509,1.14,42.917,-78.86399999999998,14209,8/20/20,0.0
3346,Larkin Square/Seneca (South),14095,3.87,42.86175,-78.83014,14210,8/20/20,0.0
3347,MLK Park (Buffalo/Cheektowaga),21831,3.61,42.90795,-78.81925,14211,8/20/20,0.0
3348,Broadway/Sloan,10262,2.41,42.8973,-78.81829,14212,8/20/20,0.0
3349,West Side,26700,2.82,42.9166,-78.8919,14213,8/20/20,0.0
3350,South Main St/FLR House (Buffalo (University)),19330,3.31,42.9387,-78.83975,14214,8/20/20,0.0
3351,South Campus (Buffalo East),38599,4.55,42.9334,-78.80815,14215,8/20/20,0.0
3352,Hertle/Lloyds,21800,2.84,42.9475,-78.8637,14216,8/20/20,0.0
3353,North Elmwood (Kenmore/Clay Handi),22536,3.14,42.9767,-78.8756,14217,8/20/20,0.0
3354,Lackawana,18590,8.07,42.8155,-78.8112,14218,8/20/20,0.0
3355,Blasdell (Wegmans),11999,6.63,42.7879,-78.8293,14219,8/20/20,0.0
3356,South Buffalo (South Park/Mercy Hospital of Buffalo),23821,4.4,42.84474,-78.82575,14220,8/20/20,0.0
3357,Williamsville (Amherst/Clarence),54529,22.92,42.9872,-78.7222,14221,8/20/20,0.0
3358,Elmwood Village,12807,1.02,42.9178,-78.8747,14222,8/20/20,0.0
3359,South Campus (Lincoln Park),23657,3.48,42.97428,-78.8478,14223,8/20/20,0.0
3360,West Seneca,41070,20.19,42.83744,-78.7429,14224,8/20/20,0.0
3361,Cheektowaga/Airport,33861,11.79,42.9267,-78.748,14225,8/20/20,0.0
3362,Amherst (Snyder/Eggertsville),28674,7.24,42.9761,-78.7937,14226,8/20/20,0.0
3363,Cheektowaga (Bellevue),22419,7.93,42.8855,-78.7448,14227,8/20/20,0.0
3364,North Campus/Sweethome/West Amherst,21775,15.28,43.038299,-78.778411,14228,8/20/20,0.0
3365,UB North Campus (Amherst),1670,0.97,,,14260,8/20/20,0.0
3366,Akron,9549,59.61,43.0414,-78.4963,14001,8/21/20,0.0
3367,Alden,12851,46.68,42.894667999999996,-78.4833,14004,8/21/20,0.0
3368,Angola,10113,28.86,42.6361,-79.02794,14006,8/21/20,0.0
3369,Basom,1923,41.17,43.0811,-78.4012,14013,8/21/20,0.0
3370,Boston,3060,23.54,42.6214,-78.7217,14025,8/21/20,0.0
3371,Bowmansville,910,0.79,42.9441,-78.6867,14026,8/21/20,0.0
3372,Chaffee,1867,20.9,42.5737,-78.507,14030,8/21/20,0.0
3373,Clarence,10145,20.83,42.993,-78.607,14031,8/21/20,0.0
3374,Clarence Center (North),8964,25.14,43.04275,-78.6292,14032,8/21/20,0.0
3375,Colden,2396,19.96,42.6521,-78.6869,14033,8/21/20,0.0
3376,Collins,1922,26.0,42.49089,-78.8573,14034,8/21/20,0.0
